sample_id,a,b,case,torsion_order,torsion_invariants,generators
sample_000186035,872,1015,A4,1,[],[]
sample_000186118,6330,-3429,A4,1,[],[]
sample_000186137,-3305,-6508,A4,1,[],[]
sample_000186183,1902,3158,A4,1,[],[]
sample_000186346,4730,9470,A4,1,[],[]
sample_000186382,6023,7669,A4,1,[],[]
sample_000186413,-2011,-5815,A4,1,[],[]
sample_000186418,3064,322,A4,1,[],[]
sample_000186427,-4880,-6243,A4,1,[],[]
sample_000186566,-5992,4894,A4,1,[],[]
sample_000186607,-6600,5220,A4,1,[],[]
sample_000186857,-343,-9542,A4,1,[],[]
sample_000186899,9376,-843,A4,1,[],[]
sample_000187019,4225,-3048,A4,1,[],[]
sample_000187022,7671,-3813,A4,1,[],[]
sample_000187094,-2541,8151,A4,1,[],[]
sample_000187110,-7710,-6052,A4,1,[],[]
sample_000187142,-6265,375,A4,1,[],[]
sample_000187179,-49,4570,A4,1,[],[]
sample_000187386,-2110,3674,A4,1,[],[]
sample_000187419,2787,8999,A4,1,[],[]
sample_000187532,-3086,6080,A4,1,[],[]
sample_000187631,-7888,-8338,A4,1,[],[]
sample_000187715,5700,-6460,A4,1,[],[]
sample_000187739,7185,9830,A4,1,[],[]
sample_000187761,9926,-8599,A4,1,[],[]
sample_000187982,-230,-4665,A4,1,[],[]
sample_000188119,2631,6776,A4,1,[],[]
sample_000188230,4801,-732,A4,1,[],[]
sample_000188335,6974,5890,A4,1,[],[]
sample_000188356,3211,6869,A4,1,[],[]
sample_000188516,-4537,-6124,A4,1,[],[]
sample_000188583,2471,-9252,A4,1,[],[]
sample_000188732,6985,5913,A4,1,[],[]
sample_000189017,7490,-2877,A4,1,[],[]
sample_000189032,-8439,-8818,A4,1,[],[]
sample_000189066,4739,-1802,A4,1,[],[]
sample_000189120,-9225,3410,A4,1,[],[]
sample_000189560,-6432,1218,A4,1,[],[]
sample_000189656,-8234,8255,A4,1,[],[]
sample_000189835,-8927,-7936,A4,1,[],[]
sample_000189905,-305,-4057,A4,1,[],[]
sample_000190156,7389,9868,A4,1,[],[]
sample_000190294,-9056,7684,A4,1,[],[]
sample_000190613,-8675,-9199,A4,1,[],[]
sample_000190667,6397,-5934,A4,1,[],[]
sample_000190751,995,4591,A4,1,[],[]
sample_000190759,-6155,-6835,A4,1,[],[]
sample_000190771,5203,1587,A4,1,[],[]
sample_000190810,-98,-4317,A4,1,[],[]
sample_000190877,4706,2595,A4,1,[],[]
sample_000190931,-6702,4001,A4,1,[],[]
sample_000191200,2782,2789,A4,1,[],[]
sample_000191213,2315,818,A4,1,[],[]
sample_000191284,-1062,-4312,A4,1,[],[]
sample_000191332,3298,2728,A4,1,[],[]
sample_000191345,-8790,-2804,A4,1,[],[]
sample_000191431,-695,-3057,A4,1,[],[]
sample_000191432,4913,8098,A4,1,[],[]
sample_000191560,3532,-829,A4,1,[],[]
sample_000191631,1317,-1756,A4,1,[],[]
sample_000191634,43,-1882,A4,1,[],[]
sample_000192246,2361,-567,A4,1,[],[]
sample_000192434,2439,-2863,A4,1,[],[]
sample_000192688,-6653,6107,A4,1,[],[]
sample_000192938,-4220,6208,A4,1,[],[]
sample_000192993,3012,-4768,A4,1,[],[]
sample_000193023,-9176,6967,A4,1,[],[]
sample_000193098,-6032,2107,A4,1,[],[]
sample_000193106,-5338,289,A4,1,[],[]
sample_000193178,-4224,-2349,A4,1,[],[]
sample_000193249,-3775,-8902,A4,1,[],[]
sample_000193274,3133,905,A4,1,[],[]
sample_000193370,-7924,-8337,A4,1,[],[]
sample_000193380,772,8842,A4,1,[],[]
sample_000193411,-9527,-941,A4,1,[],[]
sample_000193599,-8492,6809,A4,1,[],[]
sample_000193609,2720,-8961,A4,1,[],[]
sample_000193663,-4666,-9589,A4,1,[],[]
sample_000193708,-1966,2880,A4,1,[],[]
sample_000193833,9783,-5378,A4,1,[],[]
sample_000193878,-7561,614,A4,1,[],[]
sample_000194213,8322,-2202,A4,1,[],[]
sample_000194232,-6167,1162,A4,1,[],[]
sample_000194236,-5710,-8144,A4,1,[],[]
sample_000194245,-5532,-1767,A4,1,[],[]
sample_000194304,4623,-1553,A4,1,[],[]
sample_000194361,-2873,-346,A4,1,[],[]
sample_000194498,-3264,-4823,A4,1,[],[]
sample_000194552,1408,7856,A4,1,[],[]
sample_000194564,6584,803,A4,1,[],[]
sample_000194713,-8791,-9941,A4,1,[],[]
sample_000194828,2100,6259,A4,1,[],[]
sample_000194859,916,6038,A4,1,[],[]
sample_000194875,-8289,4443,A4,1,[],[]
sample_000194977,-8838,-1594,A4,1,[],[]
sample_000195031,6337,-2290,A4,1,[],[]
sample_000195050,7614,4107,A4,1,[],[]
sample_000195108,-4156,1852,A4,1,[],[]
sample_000195251,-6914,427,A4,1,[],[]
sample_000195255,56,-8122,A4,1,[],[]
sample_000195286,-4001,5965,A4,1,[],[]
sample_000195294,1300,4100,A4,1,[],[]
sample_000195440,-819,2991,A4,1,[],[]
sample_000195600,5044,9394,A4,1,[],[]
sample_000195612,1028,-273,A4,1,[],[]
sample_000195698,1720,1445,A4,1,[],[]
sample_000195720,-6308,-778,A4,1,[],[]
sample_000195866,-1641,-7060,A4,1,[],[]
sample_000196146,-1308,-8836,A4,1,[],[]
sample_000196158,9517,4639,A4,1,[],[]
sample_000196472,6836,-9737,A4,1,[],[]
sample_000196581,7264,7124,A4,1,[],[]
sample_000196607,-9893,7692,A4,1,[],[]
sample_000196616,-9647,3831,A4,1,[],[]
sample_000196626,3360,8485,A4,1,[],[]
sample_000197044,6320,8295,A4,1,[],[]
sample_000197062,-5415,-7853,A4,1,[],[]
sample_000197170,1021,9560,A4,1,[],[]
sample_000197201,-1642,2371,A4,1,[],[]
sample_000197434,5197,1294,A4,1,[],[]
sample_000197597,9868,5356,A4,1,[],[]
sample_000197609,-6928,-5748,A4,1,[],[]
sample_000197635,6309,5127,A4,1,[],[]
sample_000197643,4638,3425,A4,1,[],[]
sample_000197762,934,7394,A4,1,[],[]
sample_000197983,9436,-8777,A4,1,[],[]
sample_000198000,572,-8197,A4,1,[],[]
sample_000198176,-1898,-6369,A4,1,[],[]
sample_000198192,319,-6225,A4,1,[],[]
sample_000198278,8129,1509,A4,1,[],[]
sample_000198468,-5785,5120,A4,1,[],[]
sample_000198493,-4000,-3693,A4,1,[],[]
sample_000198760,714,2906,A4,1,[],[]
sample_000198897,-4989,-5843,A4,1,[],[]
sample_000199000,415,697,A4,1,[],[]
sample_000199055,-7071,-3459,A4,1,[],[]
sample_000199115,-367,1533,A4,1,[],[]
sample_000199174,5629,-490,A4,1,[],[]
sample_000199282,-3461,6550,A4,1,[],[]
sample_000199471,-5305,2827,A4,1,[],[]
sample_000199543,7273,369,A4,1,[],[]
sample_000199708,-9886,-8862,A4,1,[],[]
sample_000199789,-6530,-5953,A4,1,[],[]
sample_000000673,-5464,-5463,A5,2,[2],"[[""-1"",""0"",""1""]]"
sample_000002289,1685,-3378,A5,2,[2],"[[""2"",""0"",""1""]]"
sample_000004450,-1651,-9690,A5,2,[2],"[[""-6"",""0"",""1""]]"
sample_000005386,-1424,1423,A5,2,[2],"[[""1"",""0"",""1""]]"
sample_000007605,2097,-8452,A5,2,[2],"[[""4"",""0"",""1""]]"
sample_000008987,-875,7146,A5,2,[2],"[[""9"",""0"",""1""]]"
sample_000010783,-888,9945,A5,2,[2],"[[""15"",""0"",""1""]]"
sample_000013260,-182,-3401,A5,2,[2],"[[""19"",""0"",""1""]]"
sample_000013871,-7840,8448,A5,2,[2],"[[""88"",""0"",""1""]]"
sample_000016029,-249,-1350,A5,2,[2],"[[""18"",""0"",""1""]]"
sample_000017865,8624,8625,A5,2,[2],"[[""-1"",""0"",""1""]]"
sample_000021673,-1300,3873,A5,2,[2],"[[""3"",""0"",""1""]]"
sample_000024708,-678,-2968,A5,2,[2],"[[""28"",""0"",""1""]]"
sample_000025434,1359,-6920,A5,2,[2],"[[""5"",""0"",""1""]]"
sample_000026206,-4388,2112,A5,2,[2],"[[""66"",""0"",""1""]]"
sample_000026399,8534,-8535,A5,2,[2],"[[""1"",""0"",""1""]]"
sample_000027603,-3271,6534,A5,2,[2],"[[""2"",""0"",""1""]]"
sample_000030952,-4415,4958,A5,2,[2],"[[""-67"",""0"",""1""]]"
sample_000033384,369,-746,A5,2,[2],"[[""2"",""0"",""1""]]"
sample_000037015,4060,8128,A5,2,[2],"[[""-2"",""0"",""1""]]"
sample_000038297,8099,-8100,A5,2,[2],"[[""1"",""0"",""1""]]"
sample_000041189,-5947,-5946,A5,2,[2],"[[""-1"",""0"",""1""]]"
sample_000042253,-4114,-4113,A5,2,[2],"[[""-1"",""0"",""1""]]"
sample_000042388,-116,400,A5,2,[2],"[[""4"",""0"",""1""]]"
sample_000042551,1815,-5472,A5,2,[2],"[[""3"",""0"",""1""]]"
sample_000042586,2404,4816,A5,2,[2],"[[""-2"",""0"",""1""]]"
sample_000042646,3973,3974,A5,2,[2],"[[""-1"",""0"",""1""]]"
sample_000043554,1854,-3716,A5,2,[2],"[[""2"",""0"",""1""]]"
sample_000043965,-1198,8043,A5,2,[2],"[[""7"",""0"",""1""]]"
sample_000045445,-6946,-4731,A5,2,[2],"[[""-83"",""0"",""1""]]"
sample_000046712,-153,-3078,A5,2,[2],"[[""18"",""0"",""1""]]"
sample_000050228,-164,4720,A5,2,[2],"[[""-20"",""0"",""1""]]"
sample_000051110,-5522,7725,A5,2,[2],"[[""-75"",""0"",""1""]]"
sample_000054936,778,2361,A5,2,[2],"[[""-3"",""0"",""1""]]"
sample_000056239,2639,5286,A5,2,[2],"[[""-2"",""0"",""1""]]"
sample_000064401,53,276,A5,2,[2],"[[""-4"",""0"",""1""]]"
sample_000064478,2207,2208,A5,2,[2],"[[""-1"",""0"",""1""]]"
sample_000069043,-514,-3825,A5,2,[2],"[[""-17"",""0"",""1""]]"
sample_000071833,-1149,-5828,A5,2,[2],"[[""-31"",""0"",""1""]]"
sample_000073082,4894,9796,A5,2,[2],"[[""-2"",""0"",""1""]]"
sample_000079946,-846,-1620,A5,2,[2],"[[""30"",""0"",""1""]]"
sample_000082956,3270,-6548,A5,2,[2],"[[""2"",""0"",""1""]]"
sample_000091967,-319,-4830,A5,2,[2],"[[""23"",""0"",""1""]]"
sample_000096118,-863,-3388,A5,2,[2],"[[""-4"",""0"",""1""]]"
sample_000102007,-979,-8850,A5,2,[2],"[[""-25"",""0"",""1""]]"
sample_000104027,-980,7904,A5,2,[2],"[[""26"",""0"",""1""]]"
sample_000104616,-428,-3045,A5,2,[2],"[[""-15"",""0"",""1""]]"
sample_000105000,-1829,1828,A5,2,[2],"[[""1"",""0"",""1""]]"
sample_000109765,-1411,9534,A5,2,[2],"[[""7"",""0"",""1""]]"
sample_000111571,2446,-4900,A5,2,[2],"[[""2"",""0"",""1""]]"
sample_000115256,1174,3549,A5,2,[2],"[[""-3"",""0"",""1""]]"
sample_000116318,-742,7644,A5,2,[2],"[[""14"",""0"",""1""]]"
sample_000121056,308,-9024,A5,2,[2],"[[""16"",""0"",""1""]]"
sample_000124258,-2892,-7315,A5,2,[2],"[[""55"",""0"",""1""]]"
sample_000124980,-2569,3450,A5,2,[2],"[[""50"",""0"",""1""]]"
sample_000125141,-4566,-4565,A5,2,[2],"[[""-1"",""0"",""1""]]"
sample_000125987,-1828,6027,A5,2,[2],"[[""41"",""0"",""1""]]"
sample_000128329,-690,6251,A5,2,[2],"[[""19"",""0"",""1""]]"
sample_000130836,551,-9360,A5,2,[2],"[[""13"",""0"",""1""]]"
sample_000133167,-236,165,A5,2,[2],"[[""15"",""0"",""1""]]"
sample_000135020,-538,-3012,A5,2,[2],"[[""-6"",""0"",""1""]]"
sample_000136318,-2790,-1007,A5,2,[2],"[[""53"",""0"",""1""]]"
sample_000136538,3211,-9660,A5,2,[2],"[[""3"",""0"",""1""]]"
sample_000140877,586,-9815,A5,2,[2],"[[""13"",""0"",""1""]]"
sample_000141555,1590,6424,A5,2,[2],"[[""-4"",""0"",""1""]]"
sample_000143033,-2556,7696,A5,2,[2],"[[""-52"",""0"",""1""]]"
sample_000146109,-2070,-2069,A5,2,[2],"[[""-1"",""0"",""1""]]"
sample_000147547,-3536,3535,A5,2,[2],"[[""1"",""0"",""1""]]"
sample_000149103,-3702,-1159,A5,2,[2],"[[""61"",""0"",""1""]]"
sample_000149978,43,236,A5,2,[2],"[[""-4"",""0"",""1""]]"
sample_000150446,-3219,4648,A5,2,[2],"[[""56"",""0"",""1""]]"
sample_000154186,-839,4070,A5,2,[2],"[[""5"",""0"",""1""]]"
sample_000154598,-1020,-8451,A5,2,[2],"[[""-9"",""0"",""1""]]"
sample_000159147,-377,1444,A5,2,[2],"[[""4"",""0"",""1""]]"
sample_000164095,-624,3528,A5,2,[2],"[[""6"",""0"",""1""]]"
sample_000169792,255,-2552,A5,2,[2],"[[""8"",""0"",""1""]]"
sample_000169946,-3052,7344,A5,2,[2],"[[""54"",""0"",""1""]]"
sample_000172088,526,6260,A5,2,[2],"[[""-10"",""0"",""1""]]"
sample_000172318,-289,1680,A5,2,[2],"[[""7"",""0"",""1""]]"
sample_000173838,7869,-7870,A5,2,[2],"[[""1"",""0"",""1""]]"
sample_000175494,-1631,-4866,A5,2,[2],"[[""-3"",""0"",""1""]]"
sample_000178913,-863,9702,A5,2,[2],"[[""18"",""0"",""1""]]"
sample_000179296,682,1372,A5,2,[2],"[[""-2"",""0"",""1""]]"
sample_000179662,9107,9108,A5,2,[2],"[[""-1"",""0"",""1""]]"
sample_000180251,341,-5082,A5,2,[2],"[[""11"",""0"",""1""]]"
sample_000184504,1884,-7600,A5,2,[2],"[[""4"",""0"",""1""]]"
sample_000187636,1196,1197,A5,2,[2],"[[""-1"",""0"",""1""]]"
sample_000187900,-4942,2940,A5,2,[2],"[[""70"",""0"",""1""]]"
sample_000188543,2228,8976,A5,2,[2],"[[""-4"",""0"",""1""]]"
sample_000191124,6627,6628,A5,2,[2],"[[""-1"",""0"",""1""]]"
sample_000192318,-609,608,A5,2,[2],"[[""1"",""0"",""1""]]"
sample_000192544,3347,-6702,A5,2,[2],"[[""2"",""0"",""1""]]"
sample_000193669,1405,-4242,A5,2,[2],"[[""3"",""0"",""1""]]"
sample_000194586,2292,-4592,A5,2,[2],"[[""2"",""0"",""1""]]"
sample_000194962,-866,-2945,A5,2,[2],"[[""31"",""0"",""1""]]"
sample_000197268,25,-102,A5,2,[2],"[[""3"",""0"",""1""]]"
